Outlet_ID,Distributor_ID,Outlet_Type,Cooler_Count,Trade_Spend_LKR,Discount_LKR,Merchandising_LKR,Promotional_LKR,w_discount,w_merchandising,w_promotional
OUT_00274,DIST_W_01,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00275,DIST_W_03,Eatery,2,34.44,13.78,13.77,6.89,0.4,0.4,0.2
OUT_00276,DIST_W_02,Pharmacy,2,0.0,0.0,0.0,0.0,0.2,0.3,0.5
OUT_00277,DIST_W_02,Bakery,5,587.4,234.96,234.96,117.48,0.4,0.4,0.2
OUT_00278,DIST_W_03,Kiosk,1,3.85,1.54,1.54,0.77,0.4,0.4,0.2
OUT_00279,DIST_W_02,Hotel,4,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00280,DIST_W_02,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00281,DIST_W_02,Grocery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00282,DIST_W_01,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00283,DIST_W_03,Pharmacy,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00284,DIST_W_02,Grocery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00285,DIST_W_01,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00286,DIST_W_01,Grocery,1,15.58,6.23,6.23,3.12,0.4,0.4,0.2
OUT_00287,DIST_W_03,Bakery,5,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00288,DIST_W_02,Eatery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00289,DIST_W_02,Grocery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00290,DIST_W_02,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00291,DIST_W_02,SMMT,4,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00292,DIST_W_03,SMMT,2,40.4,16.16,16.16,8.08,0.4,0.4,0.2
OUT_00293,DIST_W_02,Eatery,0,15.27,3.05,8.4,3.82,0.2,0.55,0.25
OUT_00294,DIST_W_01,Pharmacy,1,0.0,0.0,0.0,0.0,0.2,0.3,0.5
OUT_00295,DIST_W_03,Pharmacy,3,839.77,335.91,335.91,167.95,0.4,0.4,0.2
OUT_00296,DIST_W_03,Bakery,2,250.52,100.21,100.21,50.1,0.4,0.4,0.2
OUT_00297,DIST_W_01,Pharmacy,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00298,DIST_W_02,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00299,DIST_W_01,Hotel,2,1483.52,593.41,593.41,296.7,0.4,0.4,0.2
OUT_00300,DIST_W_02,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00301,DIST_W_01,Hotel,1,240.91,48.18,72.27,120.46,0.2,0.3,0.5
OUT_00302,DIST_W_02,Bakery,1,108.92,43.57,43.57,21.78,0.4,0.4,0.2
OUT_00303,DIST_W_03,Grocery,2,118.3,47.32,47.32,23.66,0.4,0.4,0.2
OUT_00304,DIST_W_01,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00305,DIST_W_02,Bakery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00306,DIST_W_02,Eatery,0,54.46,10.89,29.95,13.62,0.2,0.55,0.25
OUT_00307,DIST_W_01,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00308,DIST_W_02,Hotel,1,63.54,25.42,25.41,12.71,0.4,0.4,0.2
OUT_00309,DIST_W_03,Kiosk,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00310,DIST_W_01,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00311,DIST_W_02,Bakery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00312,DIST_W_02,Hotel,1,9.08,1.82,2.72,4.54,0.2,0.3,0.5
OUT_00313,DIST_W_03,SMMT,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00314,DIST_W_01,Kiosk,2,0.4,0.16,0.16,0.08,0.4,0.4,0.2
OUT_00315,DIST_W_02,Hotel,2,67.96,27.18,27.19,13.59,0.4,0.4,0.2
OUT_00316,DIST_W_03,Pharmacy,1,61.49,24.6,24.59,12.3,0.4,0.4,0.2
OUT_00317,DIST_W_03,Grocery,2,107.53,43.01,43.01,21.51,0.4,0.4,0.2
OUT_00318,DIST_W_01,Eatery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00319,DIST_W_03,Bakery,2,20.66,8.26,8.27,4.13,0.4,0.4,0.2
OUT_00320,DIST_W_02,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00321,DIST_W_01,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00322,DIST_W_02,Grocery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00323,DIST_W_03,Bakery,2,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00324,DIST_W_01,Kiosk,1,186.76,74.7,74.71,37.35,0.4,0.4,0.2
OUT_00325,DIST_W_02,Hotel,1,1.57,0.63,0.63,0.31,0.4,0.4,0.2
OUT_00326,DIST_W_01,Grocery,1,39.32,15.73,15.73,7.86,0.4,0.4,0.2
OUT_00327,DIST_W_01,Kiosk,2,6.73,2.69,2.69,1.35,0.4,0.4,0.2
OUT_00328,DIST_W_01,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00329,DIST_W_03,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00330,DIST_W_02,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00331,DIST_W_01,Grocery,1,133.31,53.32,53.33,26.66,0.4,0.4,0.2
OUT_00332,DIST_W_02,Grocery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00333,DIST_W_03,SMMT,2,1223.35,489.34,489.34,244.67,0.4,0.4,0.2
OUT_00334,DIST_W_01,Kiosk,2,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00335,DIST_W_02,Grocery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00336,DIST_W_02,SMMT,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00337,DIST_W_01,Grocery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00338,DIST_W_03,SMMT,3,1488.72,595.49,595.49,297.74,0.4,0.4,0.2
OUT_00339,DIST_W_03,Kiosk,2,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00340,DIST_W_02,Bakery,1,61.69,24.68,24.67,12.34,0.4,0.4,0.2
OUT_00341,DIST_W_02,SMMT,5,487.7,195.08,195.08,97.54,0.4,0.4,0.2
OUT_00342,DIST_W_01,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00343,DIST_W_02,Hotel,2,43.37,17.35,17.35,8.67,0.4,0.4,0.2
OUT_00344,DIST_W_02,Pharmacy,1,0.0,0.0,0.0,0.0,0.2,0.3,0.5
OUT_00345,DIST_W_01,Hotel,2,1016.7,406.68,406.68,203.34,0.4,0.4,0.2
OUT_00346,DIST_W_01,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00347,DIST_W_01,Eatery,5,865.49,346.2,346.19,173.1,0.4,0.4,0.2
OUT_00348,DIST_W_01,SMMT,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00349,DIST_W_03,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00350,DIST_W_03,Grocery,4,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00351,DIST_W_02,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00352,DIST_W_01,Hotel,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00353,DIST_W_03,Kiosk,1,12.66,5.06,5.07,2.53,0.4,0.4,0.2
OUT_00354,DIST_W_03,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00355,DIST_W_01,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00356,DIST_W_01,SMMT,2,67.11,26.84,26.85,13.42,0.4,0.4,0.2
OUT_00357,DIST_W_02,Eatery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00358,DIST_W_01,SMMT,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00359,DIST_W_01,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00360,DIST_W_03,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00361,DIST_W_01,Bakery,2,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00362,DIST_W_01,Kiosk,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00363,DIST_W_03,Pharmacy,1,19.39,7.76,7.75,3.88,0.4,0.4,0.2
OUT_00364,DIST_W_03,Hotel,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00365,DIST_W_01,SMMT,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00366,DIST_W_03,Hotel,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00367,DIST_W_03,SMMT,4,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00368,DIST_W_02,Eatery,0,69.97,13.99,38.49,17.49,0.2,0.55,0.25
OUT_00369,DIST_W_01,Grocery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00370,DIST_W_03,Pharmacy,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00371,DIST_W_03,Hotel,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00372,DIST_W_02,SMMT,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00373,DIST_W_02,Grocery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00374,DIST_W_03,Grocery,2,6.29,2.52,2.51,1.26,0.4,0.4,0.2
OUT_00375,DIST_W_01,Pharmacy,1,48.83,9.77,14.64,24.42,0.2,0.3,0.5
OUT_00376,DIST_W_02,SMMT,4,484.51,193.8,193.81,96.9,0.4,0.4,0.2
OUT_00377,DIST_W_02,Hotel,2,42.63,17.05,17.05,8.53,0.4,0.4,0.2
OUT_00378,DIST_W_02,Bakery,2,78.83,31.53,31.53,15.77,0.4,0.4,0.2
OUT_00379,DIST_W_01,Hotel,2,1134.4,226.88,340.32,567.2,0.2,0.3,0.5
OUT_00380,DIST_W_03,SMMT,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00381,DIST_W_01,Grocery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00382,DIST_W_03,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00383,DIST_W_03,Grocery,0,35.39,7.08,19.46,8.85,0.2,0.55,0.25
OUT_00384,DIST_W_03,Bakery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00385,DIST_W_02,Eatery,1,191.0,76.4,76.4,38.2,0.4,0.4,0.2
OUT_00386,DIST_W_02,Pharmacy,3,889.49,177.9,266.85,444.74,0.2,0.3,0.5
OUT_00387,DIST_W_01,Kiosk,2,4999.75,1999.9,1999.9,999.95,0.4,0.4,0.2
OUT_00388,DIST_W_03,Eatery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00389,DIST_W_02,Eatery,4,1293.34,517.34,517.33,258.67,0.4,0.4,0.2
OUT_00390,DIST_W_03,Kiosk,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00391,DIST_W_01,Hotel,2,294.97,117.99,117.99,58.99,0.4,0.4,0.2
OUT_00392,DIST_W_02,Pharmacy,2,46.44,9.29,13.93,23.22,0.2,0.3,0.5
OUT_00393,DIST_W_03,Grocery,1,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00394,DIST_W_01,Pharmacy,2,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00395,DIST_W_03,SMMT,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00396,DIST_W_03,Bakery,0,0.0,0.0,0.0,0.0,0.2,0.55,0.25
OUT_00397,DIST_W_02,Pharmacy,1,115.48,46.19,46.19,23.1,0.4,0.4,0.2
OUT_00398,DIST_W_03,Pharmacy,1,31.91,6.38,9.57,15.96,0.2,0.3,0.5
OUT_00399,DIST_W_02,Kiosk,1,99.56,39.82,39.83,19.91,0.4,0.4,0.2
OUT_00400,DIST_W_01,Pharmacy,2,0.0,0.0,0.0,0.0,0.4,0.4,0.2
OUT_00401,DIST_W_03,Eatery,1,60.64,24.26,24.25,12.13,0.4,0.4,0.2
OUT_00402,DIST_W_01,Kiosk,2,1015.77,406.31,406.31,203.15,0.4,0.4,0.2
OUT_00403,DIST_W_01,Kiosk,2,136.88,54.75,54.75,27.38,0.4,0.4,0.2
OUT_00404,DIST_W_03,Pharmacy,1,66.01,13.2,19.8,33.01,0.2,0.3,0.5
OUT_00405,DIST_W_01,Grocery,2,171.6,68.64,68.64,34.32,0.4,0.4,0.2
OUT_00406,DIST_W_02,Bakery,0,1046.51,209.3,575.58,261.63,0.2,0.55,0.25
OUT_00407,DIST_W_02,Eatery,1,51.36,20.54,20.55,10.27,0.4,0.4,0.2
OUT_00408,DIST_W_01,Kiosk,0,183.06,36.61,100.69,45.76,0.2,0.55,0.25
OUT_00409,DIST_W_01,Bakery,1,234.94,93.98,93.97,46.99,0.4,0.4,0.2
OUT_00410,DIST_W_02,Kiosk,1,175.92,70.37,70.37,35.18,0.4,0.4,0.2
OUT_00411,DIST_W_01,Pharmacy,0,1420.34,284.07,781.19,355.08,0.2,0.55,0.25
OUT_00412,DIST_W_02,Hotel,1,63.22,25.29,25.29,12.64,0.4,0.4,0.2
OUT_00413,DIST_W_01,Grocery,5,716.45,286.58,286.58,143.29,0.4,0.4,0.2
OUT_00414,DIST_W_01,SMMT,0,78.93,15.79,43.41,19.73,0.2,0.55,0.25
OUT_00415,DIST_W_01,Bakery,0,107.67,21.53,59.22,26.92,0.2,0.55,0.25
OUT_00416,DIST_W_01,Pharmacy,2,332.47,132.99,132.99,66.49,0.4,0.4,0.2
OUT_00417,DIST_W_01,Grocery,5,1345.29,538.12,538.11,269.06,0.4,0.4,0.2
OUT_00418,DIST_W_03,Kiosk,2,131.41,52.56,52.57,26.28,0.4,0.4,0.2
OUT_00419,DIST_W_03,SMMT,0,98.03,19.61,53.91,24.51,0.2,0.55,0.25
OUT_00420,DIST_W_01,Pharmacy,0,132.65,26.53,72.96,33.16,0.2,0.55,0.25
OUT_00421,DIST_W_01,Kiosk,2,242.16,48.43,72.65,121.08,0.2,0.3,0.5
OUT_00422,DIST_W_02,SMMT,1,538.29,215.32,215.31,107.66,0.4,0.4,0.2
OUT_00423,DIST_W_03,Eatery,2,1064.4,425.76,425.76,212.88,0.4,0.4,0.2
OUT_00424,DIST_W_03,Bakery,3,983.18,393.27,393.27,196.64,0.4,0.4,0.2
OUT_00425,DIST_W_02,Grocery,0,134.0,26.8,73.7,33.5,0.2,0.55,0.25
OUT_00426,DIST_W_03,Pharmacy,1,297.17,59.43,89.16,148.58,0.2,0.3,0.5
OUT_00427,DIST_W_02,Bakery,1,214.4,85.76,85.76,42.88,0.4,0.4,0.2
OUT_00428,DIST_W_03,Kiosk,2,4387.78,1755.11,1755.11,877.56,0.4,0.4,0.2
OUT_00429,DIST_W_01,Bakery,2,157.37,62.95,62.95,31.47,0.4,0.4,0.2
OUT_00430,DIST_W_02,Kiosk,1,114.32,45.73,45.73,22.86,0.4,0.4,0.2
OUT_00431,DIST_W_01,Hotel,1,93.88,18.78,28.16,46.94,0.2,0.3,0.5
OUT_00432,DIST_W_02,SMMT,4,2890.94,1156.38,1156.37,578.19,0.4,0.4,0.2
OUT_00433,DIST_W_03,Kiosk,1,177.91,71.16,71.17,35.58,0.4,0.4,0.2
OUT_00434,DIST_W_01,Bakery,5,2611.23,1044.49,1044.49,522.25,0.4,0.4,0.2
OUT_00435,DIST_W_02,Grocery,2,149.02,59.61,59.61,29.8,0.4,0.4,0.2
OUT_00436,DIST_W_01,Bakery,0,112.72,22.54,62.0,28.18,0.2,0.55,0.25
OUT_00437,DIST_W_01,Grocery,0,904.01,180.8,497.21,226.0,0.2,0.55,0.25
OUT_00438,DIST_W_01,Eatery,2,217.49,87.0,86.99,43.5,0.4,0.4,0.2
OUT_00439,DIST_W_02,Bakery,2,143.26,57.3,57.31,28.65,0.4,0.4,0.2
OUT_00440,DIST_W_01,Eatery,0,1629.13,325.83,896.02,407.28,0.2,0.55,0.25
OUT_00441,DIST_W_03,Kiosk,1,550.89,220.36,220.35,110.18,0.4,0.4,0.2
OUT_00442,DIST_W_03,SMMT,1,72.29,28.92,28.91,14.46,0.4,0.4,0.2
OUT_00443,DIST_W_03,Pharmacy,1,344.57,137.83,137.83,68.91,0.4,0.4,0.2
OUT_00444,DIST_W_01,Kiosk,1,359.01,143.6,143.61,71.8,0.4,0.4,0.2
OUT_00445,DIST_W_01,SMMT,4,1243.06,497.22,497.23,248.61,0.4,0.4,0.2
OUT_00446,DIST_W_02,Pharmacy,1,764.77,305.91,305.91,152.95,0.4,0.4,0.2
OUT_00447,DIST_W_02,Pharmacy,0,132.74,26.55,73.01,33.18,0.2,0.55,0.25
OUT_00448,DIST_W_01,Eatery,1,55.63,22.25,22.25,11.13,0.4,0.4,0.2
OUT_00449,DIST_W_01,Grocery,4,3493.08,1397.23,1397.23,698.62,0.4,0.4,0.2
OUT_00450,DIST_W_03,Pharmacy,3,1175.1,235.02,352.53,587.55,0.2,0.3,0.5
OUT_00451,DIST_W_01,Kiosk,0,132.66,26.53,72.97,33.16,0.2,0.55,0.25
OUT_00452,DIST_W_03,Grocery,1,87.71,35.08,35.09,17.54,0.4,0.4,0.2
OUT_00453,DIST_W_02,Pharmacy,2,205.16,41.03,61.55,102.58,0.2,0.3,0.5
OUT_00454,DIST_W_03,Grocery,2,194.49,77.8,77.79,38.9,0.4,0.4,0.2
OUT_00455,DIST_W_03,Hotel,3,3496.82,1398.73,1398.73,699.36,0.4,0.4,0.2
OUT_00456,DIST_W_01,Hotel,1,268.94,53.79,80.68,134.47,0.2,0.3,0.5
OUT_00457,DIST_W_03,Grocery,5,905.06,362.02,362.03,181.01,0.4,0.4,0.2
OUT_00458,DIST_W_02,Grocery,1,72.76,29.1,29.11,14.55,0.4,0.4,0.2
OUT_00459,DIST_W_02,Pharmacy,1,341.35,136.54,136.54,68.27,0.4,0.4,0.2
OUT_00460,DIST_W_03,Kiosk,2,232.79,93.12,93.11,46.56,0.4,0.4,0.2
OUT_00461,DIST_W_02,Bakery,0,145.68,29.14,80.12,36.42,0.2,0.55,0.25
OUT_00462,DIST_W_03,Eatery,1,76.78,30.71,30.71,15.36,0.4,0.4,0.2
OUT_00463,DIST_W_02,Kiosk,4,1765.27,706.11,706.11,353.05,0.4,0.4,0.2
OUT_00464,DIST_W_01,Bakery,0,983.63,196.73,540.99,245.91,0.2,0.55,0.25
OUT_00465,DIST_W_01,Grocery,2,219.69,87.88,87.87,43.94,0.4,0.4,0.2
OUT_00466,DIST_W_03,Eatery,2,1413.86,565.54,565.55,282.77,0.4,0.4,0.2
OUT_00467,DIST_W_02,Grocery,0,720.75,144.15,396.41,180.19,0.2,0.55,0.25
OUT_00468,DIST_W_01,Bakery,2,1191.36,476.54,476.55,238.27,0.4,0.4,0.2
OUT_00469,DIST_W_03,Bakery,1,69.23,27.69,27.69,13.85,0.4,0.4,0.2
OUT_00470,DIST_W_01,Kiosk,0,234.06,46.81,128.73,58.52,0.2,0.55,0.25
OUT_00471,DIST_W_01,Grocery,2,117.13,46.85,46.85,23.43,0.4,0.4,0.2
OUT_00472,DIST_W_02,Bakery,1,310.28,62.06,93.08,155.14,0.2,0.3,0.5
OUT_00473,DIST_W_03,Eatery,0,129.06,25.81,70.99,32.26,0.2,0.55,0.25
OUT_00474,DIST_W_01,Bakery,0,177.09,35.42,97.4,44.27,0.2,0.55,0.25
OUT_00475,DIST_W_01,SMMT,0,116.64,23.33,64.15,29.16,0.2,0.55,0.25
OUT_00476,DIST_W_01,Bakery,2,160.91,64.36,64.37,32.18,0.4,0.4,0.2
OUT_00477,DIST_W_02,SMMT,0,120.88,24.18,66.48,30.22,0.2,0.55,0.25
OUT_00478,DIST_W_03,Pharmacy,1,387.91,155.16,155.17,77.58,0.4,0.4,0.2
OUT_00479,DIST_W_02,Bakery,0,120.78,24.16,66.42,30.2,0.2,0.55,0.25
OUT_00480,DIST_W_03,Grocery,0,107.69,21.54,59.23,26.92,0.2,0.55,0.25
OUT_00481,DIST_W_01,Bakery,0,115.87,23.17,63.73,28.97,0.2,0.55,0.25
OUT_00482,DIST_W_03,Eatery,2,120.43,48.17,48.17,24.09,0.4,0.4,0.2
OUT_00483,DIST_W_03,Grocery,0,167.64,33.53,92.2,41.91,0.2,0.55,0.25
OUT_00484,DIST_W_02,Kiosk,0,155.54,31.11,85.55,38.88,0.2,0.55,0.25
OUT_00485,DIST_W_01,Grocery,1,340.95,136.38,136.38,68.19,0.4,0.4,0.2
OUT_00486,DIST_W_01,Kiosk,2,246.01,49.2,73.81,123.0,0.2,0.3,0.5
OUT_00487,DIST_W_03,Pharmacy,0,1251.42,250.28,688.28,312.86,0.2,0.55,0.25
OUT_00488,DIST_W_02,Hotel,0,129.62,25.92,71.3,32.4,0.2,0.55,0.25
OUT_00489,DIST_W_03,Kiosk,1,374.16,149.66,149.67,74.83,0.4,0.4,0.2
OUT_00490,DIST_W_03,Eatery,0,108.63,21.73,59.74,27.16,0.2,0.55,0.25
OUT_00491,DIST_W_01,Hotel,1,73.39,29.36,29.35,14.68,0.4,0.4,0.2
OUT_00492,DIST_W_03,Eatery,5,1346.78,538.71,538.71,269.36,0.4,0.4,0.2
OUT_00493,DIST_W_01,Kiosk,2,178.78,71.51,71.51,35.76,0.4,0.4,0.2
OUT_00494,DIST_W_02,Grocery,1,74.85,29.94,29.94,14.97,0.4,0.4,0.2
OUT_00495,DIST_W_02,Bakery,1,86.74,34.7,34.69,17.35,0.4,0.4,0.2
OUT_00496,DIST_W_03,SMMT,0,139.76,27.95,76.87,34.94,0.2,0.55,0.25
OUT_00497,DIST_W_03,Kiosk,1,207.43,41.49,62.22,103.72,0.2,0.3,0.5
OUT_00498,DIST_W_01,Kiosk,1,355.92,142.37,142.37,71.18,0.4,0.4,0.2
OUT_00499,DIST_W_02,Eatery,1,287.17,114.87,114.87,57.43,0.4,0.4,0.2
OUT_00500,DIST_W_01,Bakery,0,112.28,22.46,61.75,28.07,0.2,0.55,0.25
OUT_00501,DIST_W_02,SMMT,1,171.78,68.71,68.71,34.36,0.4,0.4,0.2
OUT_00502,DIST_W_03,Grocery,1,257.23,102.89,102.89,51.45,0.4,0.4,0.2
OUT_00503,DIST_W_02,Bakery,2,1327.39,530.96,530.95,265.48,0.4,0.4,0.2
OUT_00504,DIST_W_02,Kiosk,2,147.12,58.85,58.85,29.42,0.4,0.4,0.2
OUT_00505,DIST_W_03,Grocery,0,86.32,17.26,47.48,21.58,0.2,0.55,0.25
OUT_00506,DIST_W_01,Kiosk,3,2927.08,1170.83,1170.83,585.42,0.4,0.4,0.2
OUT_00507,DIST_W_03,SMMT,5,3475.98,1390.39,1390.39,695.2,0.4,0.4,0.2
OUT_00508,DIST_W_01,Bakery,1,212.5,85.0,85.0,42.5,0.4,0.4,0.2
OUT_00509,DIST_W_01,Hotel,2,121.63,48.65,48.65,24.33,0.4,0.4,0.2
OUT_00510,DIST_W_02,Grocery,1,328.62,131.45,131.45,65.72,0.4,0.4,0.2
OUT_00511,DIST_W_02,Eatery,2,124.04,49.62,49.61,24.81,0.4,0.4,0.2
OUT_00512,DIST_W_02,Bakery,4,4780.56,1912.22,1912.23,956.11,0.4,0.4,0.2
OUT_00513,DIST_W_01,Bakery,0,152.2,30.44,83.71,38.05,0.2,0.55,0.25
OUT_00514,DIST_W_01,Hotel,0,94.06,18.81,51.73,23.52,0.2,0.55,0.25
OUT_00515,DIST_W_01,SMMT,3,1179.14,471.66,471.65,235.83,0.4,0.4,0.2
OUT_00516,DIST_W_02,SMMT,0,99.93,19.99,54.96,24.98,0.2,0.55,0.25
OUT_00517,DIST_W_03,Hotel,1,217.85,43.57,65.36,108.92,0.2,0.3,0.5
OUT_00518,DIST_W_03,Eatery,2,213.69,85.48,85.47,42.74,0.4,0.4,0.2
OUT_00519,DIST_W_02,Eatery,0,77.0,15.4,42.35,19.25,0.2,0.55,0.25
OUT_00520,DIST_W_03,Bakery,1,72.58,29.03,29.03,14.52,0.4,0.4,0.2
OUT_00521,DIST_W_02,SMMT,0,114.45,22.89,62.95,28.61,0.2,0.55,0.25
OUT_00522,DIST_W_01,Bakery,0,967.23,193.45,531.97,241.81,0.2,0.55,0.25
OUT_00523,DIST_W_02,Pharmacy,1,70.04,14.01,21.01,35.02,0.2,0.3,0.5
OUT_00524,DIST_W_02,Pharmacy,0,105.38,21.08,57.96,26.34,0.2,0.55,0.25
OUT_00525,DIST_W_01,Pharmacy,3,1356.25,271.25,406.88,678.12,0.2,0.3,0.5
OUT_00526,DIST_W_03,Eatery,2,206.98,82.79,82.79,41.4,0.4,0.4,0.2
OUT_00527,DIST_W_02,Grocery,1,231.94,92.78,92.77,46.39,0.4,0.4,0.2
OUT_00528,DIST_W_01,Eatery,2,199.59,79.84,79.83,39.92,0.4,0.4,0.2
OUT_00529,DIST_W_03,Grocery,2,231.14,92.46,92.45,46.23,0.4,0.4,0.2
OUT_00530,DIST_W_01,Grocery,2,1548.2,619.28,619.28,309.64,0.4,0.4,0.2
OUT_00531,DIST_W_02,SMMT,1,94.15,37.66,37.66,18.83,0.4,0.4,0.2
OUT_00532,DIST_W_02,Hotel,1,61.76,24.7,24.71,12.35,0.4,0.4,0.2
OUT_00533,DIST_W_01,SMMT,0,114.69,22.94,63.08,28.67,0.2,0.55,0.25
OUT_00534,DIST_W_01,Grocery,2,1322.76,529.1,529.11,264.55,0.4,0.4,0.2
OUT_00535,DIST_W_03,Hotel,2,359.6,143.84,143.84,71.92,0.4,0.4,0.2
OUT_00536,DIST_W_01,SMMT,0,109.86,21.97,60.43,27.46,0.2,0.55,0.25
OUT_00537,DIST_W_03,Bakery,0,101.54,20.31,55.85,25.38,0.2,0.55,0.25
OUT_00538,DIST_W_01,Kiosk,0,122.64,24.53,67.45,30.66,0.2,0.55,0.25
OUT_00539,DIST_W_01,Pharmacy,3,1729.44,691.78,691.77,345.89,0.4,0.4,0.2
OUT_00540,DIST_W_01,SMMT,0,135.24,27.05,74.38,33.81,0.2,0.55,0.25
OUT_00541,DIST_W_02,Kiosk,1,327.54,131.02,131.01,65.51,0.4,0.4,0.2
OUT_00542,DIST_W_01,Grocery,0,118.15,23.63,64.98,29.54,0.2,0.55,0.25
OUT_00543,DIST_W_01,Pharmacy,1,842.83,337.13,337.13,168.57,0.4,0.4,0.2
OUT_00544,DIST_W_02,Eatery,0,114.59,22.92,63.02,28.65,0.2,0.55,0.25
OUT_00545,DIST_W_02,Kiosk,2,260.98,104.39,104.39,52.2,0.4,0.4,0.2
OUT_00546,DIST_W_02,Grocery,2,147.82,59.13,59.13,29.56,0.4,0.4,0.2
OUT_00547,DIST_W_03,Kiosk,0,318.82,63.76,175.36,79.7,0.2,0.55,0.25
